"subjectID" "measurement" "activity" "average"
"2328" 5 "fBodyGyro.std...X" "WALKING_UPSTAIRS" -0.501685580212766
"2329" 5 "fBodyGyro.std...Y" "LAYING" -0.977257800961538
"2330" 5 "fBodyGyro.std...Y" "SITTING" -0.947571471590909
"2331" 5 "fBodyGyro.std...Y" "STANDING" -0.931857811428571
"2332" 5 "fBodyGyro.std...Y" "WALKING" -0.502683380535714
"2333" 5 "fBodyGyro.std...Y" "WALKING_DOWNSTAIRS" -0.431552775319149
"2334" 5 "fBodyGyro.std...Y" "WALKING_UPSTAIRS" -0.403486393191489
"2335" 5 "fBodyGyro.std...Z" "LAYING" -0.963305738076923
"2336" 5 "fBodyGyro.std...Z" "SITTING" -0.947346476590909
"2337" 5 "fBodyGyro.std...Z" "STANDING" -0.91678935625
"2338" 5 "fBodyGyro.std...Z" "WALKING" -0.420367075178571
"2339" 5 "fBodyGyro.std...Z" "WALKING_DOWNSTAIRS" -0.374705187021277
"2340" 5 "fBodyGyro.std...Z" "WALKING_UPSTAIRS" -0.380378006808511
"2341" 5 "tBodyAcc.mean...X" "LAYING" 0.278334325576923
"2342" 5 "tBodyAcc.mean...X" "SITTING" 0.273694139545455
"2343" 5 "tBodyAcc.mean...X" "STANDING" 0.282544390892857
"2344" 5 "tBodyAcc.mean...X" "WALKING" 0.27784234625
"2345" 5 "tBodyAcc.mean...X" "WALKING_DOWNSTAIRS" 0.29354392712766
"2346" 5 "tBodyAcc.mean...X" "WALKING_UPSTAIRS" 0.268459469914894
"2347" 5 "tBodyAcc.mean...Y" "LAYING" -0.0183042123269231
"2348" 5 "tBodyAcc.mean...Y" "SITTING" -0.00990083527045455
"2349" 5 "tBodyAcc.mean...Y" "STANDING" -0.00700418554517857
"2350" 5 "tBodyAcc.mean...Y" "WALKING" -0.0172850317482679
"2351" 5 "tBodyAcc.mean...Y" "WALKING_DOWNSTAIRS" -0.00850107533191489
"2352" 5 "tBodyAcc.mean...Y" "WALKING_UPSTAIRS" -0.0325269755153191
"2353" 5 "tBodyAcc.mean...Z" "LAYING" -0.107937603673077
"2354" 5 "tBodyAcc.mean...Z" "SITTING" -0.108540300265909
"2355" 5 "tBodyAcc.mean...Z" "STANDING" -0.102171095696429
"2356" 5 "tBodyAcc.mean...Z" "WALKING" -0.107741776464286
"2357" 5 "tBodyAcc.mean...Z" "WALKING_DOWNSTAIRS" -0.100319930659574
"2358" 5 "tBodyAcc.mean...Z" "WALKING_UPSTAIRS" -0.107471453914894
"2359" 5 "tBodyAcc.std...X" "LAYING" -0.965934509615385
"2360" 5 "tBodyAcc.std...X" "SITTING" -0.980945022045455
"2361" 5 "tBodyAcc.std...X" "STANDING" -0.968591815714286
"2362" 5 "tBodyAcc.std...X" "WALKING" -0.294098534232143
"2363" 5 "tBodyAcc.std...X" "WALKING_DOWNSTAIRS" 0.275046110468085
"2364" 5 "tBodyAcc.std...X" "WALKING_UPSTAIRS" -0.0457237779851064
"2365" 5 "tBodyAcc.std...Y" "LAYING" -0.969295613269231
"2366" 5 "tBodyAcc.std...Y" "SITTING" -0.904335121022727
"2367" 5 "tBodyAcc.std...Y" "STANDING" -0.869439913392857
"2368" 5 "tBodyAcc.std...Y" "WALKING" 0.0767484028053571
"2369" 5 "tBodyAcc.std...Y" "WALKING_DOWNSTAIRS" 0.0907630761042553
"2370" 5 "tBodyAcc.std...Y" "WALKING_UPSTAIRS" 0.185022459476596
"2371" 5 "tBodyAcc.std...Z" "LAYING" -0.968562516346154
"2372" 5 "tBodyAcc.std...Z" "SITTING" -0.926094740227273
"2373" 5 "tBodyAcc.std...Z" "STANDING" -0.869327321785714
"2374" 5 "tBodyAcc.std...Z" "WALKING" -0.45702143625
"2375" 5 "tBodyAcc.std...Z" "WALKING_DOWNSTAIRS" -0.325891435319149
"2376" 5 "tBodyAcc.std...Z" "WALKING_UPSTAIRS" -0.308938978787234
"2377" 5 "tBodyAccJerk.mean...X" "LAYING" 0.0848164824230769
"2378" 5 "tBodyAccJerk.mean...X" "SITTING" 0.0749577410909091
"2379" 5 "tBodyAccJerk.mean...X" "STANDING" 0.0725189859107143
"2380" 5 "tBodyAccJerk.mean...X" "WALKING" 0.0845888833571429
"2381" 5 "tBodyAccJerk.mean...X" "WALKING_DOWNSTAIRS" 0.109650600459574
"2382" 5 "tBodyAccJerk.mean...X" "WALKING_UPSTAIRS" 0.0795443483829787
"2383" 5 "tBodyAccJerk.mean...Y" "LAYING" 0.00747460829615385
"2384" 5 "tBodyAccJerk.mean...Y" "SITTING" -0.00278773346136363
"2385" 5 "tBodyAccJerk.mean...Y" "STANDING" -0.00221990214464286
"2386" 5 "tBodyAccJerk.mean...Y" "WALKING" -0.0163194101232143
"2387" 5 "tBodyAccJerk.mean...Y" "WALKING_DOWNSTAIRS" 0.0137618233808511
"2388" 5 "tBodyAccJerk.mean...Y" "WALKING_UPSTAIRS" 0.0140130363106383
"2389" 5 "tBodyAccJerk.mean...Z" "LAYING" -0.00304067159653846
"2390" 5 "tBodyAccJerk.mean...Z" "SITTING" 0.00338609594827273
"2391" 5 "tBodyAccJerk.mean...Z" "STANDING" -0.0122812220569643
"2392" 5 "tBodyAccJerk.mean...Z" "WALKING" 8.32159351785732e-05
"2393" 5 "tBodyAccJerk.mean...Z" "WALKING_DOWNSTAIRS" 0.0213397664446809
"2394" 5 "tBodyAccJerk.mean...Z" "WALKING_UPSTAIRS" -0.025590953282766
"2395" 5 "tBodyAccJerk.std...X" "LAYING" -0.983307862115385
"2396" 5 "tBodyAccJerk.std...X" "SITTING" -0.975204850227273
"2397" 5 "tBodyAccJerk.std...X" "STANDING" -0.962647080178571
"2398" 5 "tBodyAccJerk.std...X" "WALKING" -0.302891024625
"2399" 5 "tBodyAccJerk.std...X" "WALKING_DOWNSTAIRS" 0.0322415501638298
"2400" 5 "tBodyAccJerk.std...X" "WALKING_UPSTAIRS" -0.223896564340426
"2401" 5 "tBodyAccJerk.std...Y" "LAYING" -0.964560430961538
"2402" 5 "tBodyAccJerk.std...Y" "SITTING" -0.952786261136364
"2403" 5 "tBodyAccJerk.std...Y" "STANDING" -0.931217140714286
"2404" 5 "tBodyAccJerk.std...Y" "WALKING" -0.0910397428607143
"2405" 5 "tBodyAccJerk.std...Y" "WALKING_DOWNSTAIRS" 0.0473612314702128
"2406" 5 "tBodyAccJerk.std...Y" "WALKING_UPSTAIRS" -0.125026612744681
"2407" 5 "tBodyAccJerk.std...Z" "LAYING" -0.985419368461538
"2408" 5 "tBodyAccJerk.std...Z" "SITTING" -0.973436529545455
"2409" 5 "tBodyAccJerk.std...Z" "STANDING" -0.963832118928571
"2410" 5 "tBodyAccJerk.std...Z" "WALKING" -0.612895318571429
"2411" 5 "tBodyAccJerk.std...Z" "WALKING_DOWNSTAIRS" -0.52265163787234
"2412" 5 "tBodyAccJerk.std...Z" "WALKING_UPSTAIRS" -0.63836903212766
"2413" 5 "tBodyAccJerkMag.mean.." "LAYING" -0.980141253846154
"2414" 5 "tBodyAccJerkMag.mean.." "SITTING" -0.969320155681818
"2415" 5 "tBodyAccJerkMag.mean.." "STANDING" -0.956863566071429
"2416" 5 "tBodyAccJerkMag.mean.." "WALKING" -0.288333024071429
"2417" 5 "tBodyAccJerkMag.mean.." "WALKING_DOWNSTAIRS" -0.0637528559361702
"2418" 5 "tBodyAccJerkMag.mean.." "WALKING_UPSTAIRS" -0.247403476914894
"2419" 5 "tBodyAccJerkMag.std.." "LAYING" -0.977477145384615
"2420" 5 "tBodyAccJerkMag.std.." "SITTING" -0.965757731590909
"2421" 5 "tBodyAccJerkMag.std.." "STANDING" -0.942962047678571
"2422" 5 "tBodyAccJerkMag.std.." "WALKING" -0.282242276785714
"2423" 5 "tBodyAccJerkMag.std.." "WALKING_DOWNSTAIRS" -0.0292570509829787
"2424" 5 "tBodyAccJerkMag.std.." "WALKING_UPSTAIRS" -0.310186545957447
"2425" 5 "tBodyAccMag.mean.." "LAYING" -0.966777882884615
"2426" 5 "tBodyAccMag.mean.." "SITTING" -0.9379783225
"2427" 5 "tBodyAccMag.mean.." "STANDING" -0.906104701071429
"2428" 5 "tBodyAccMag.mean.." "WALKING" -0.158338674394643
"2429" 5 "tBodyAccMag.mean.." "WALKING_DOWNSTAIRS" 0.211138853638298
"2430" 5 "tBodyAccMag.mean.." "WALKING_UPSTAIRS" 0.0435562021989362
"2431" 5 "tBodyAccMag.std.." "LAYING" -0.958612786346154
"2432" 5 "tBodyAccMag.std.." "SITTING" -0.920939027727273
"2433" 5 "tBodyAccMag.std.." "STANDING" -0.87977380125
"2434" 5 "tBodyAccMag.std.." "WALKING" -0.377178733392857
"2435" 5 "tBodyAccMag.std.." "WALKING_DOWNSTAIRS" 0.205422375957447
"2436" 5 "tBodyAccMag.std.." "WALKING_UPSTAIRS" -0.136736383765957
"2437" 5 "tBodyGyro.mean...X" "LAYING" -0.0218935013501923
"2438" 5 "tBodyGyro.mean...X" "SITTING" -0.0422355209795455
"2439" 5 "tBodyGyro.mean...X" "STANDING" -0.0322711902673214
"2440" 5 "tBodyGyro.mean...X" "WALKING" -0.0488919896632143
"2441" 5 "tBodyGyro.mean...X" "WALKING_DOWNSTAIRS" -0.068294569906383
"2442" 5 "tBodyGyro.mean...X" "WALKING_UPSTAIRS" 0.0395191121489362
"2443" 5 "tBodyGyro.mean...Y" "LAYING" -0.0798709596153846
"2444" 5 "tBodyGyro.mean...Y" "SITTING" -0.0835484079545455
"2445" 5 "tBodyGyro.mean...Y" "STANDING" -0.050987505
"2446" 5 "tBodyGyro.mean...Y" "WALKING" -0.0690135249642857
"2447" 5 "tBodyGyro.mean...Y" "WALKING_DOWNSTAIRS" -0.0707805998787234
"2448" 5 "tBodyGyro.mean...Y" "WALKING_UPSTAIRS" -0.117195551802128
"2449" 5 "tBodyGyro.mean...Z" "LAYING" 0.159894366942308
"2450" 5 "tBodyGyro.mean...Z" "SITTING" 0.0823934451590909
"2451" 5 "tBodyGyro.mean...Z" "STANDING" 0.0690945763946429
"2452" 5 "tBodyGyro.mean...Z" "WALKING" 0.0815435495892857
"2453" 5 "tBodyGyro.mean...Z" "WALKING_DOWNSTAIRS" 0.0806559989574468
"2454" 5 "tBodyGyro.mean...Z" "WALKING_UPSTAIRS" 0.0424442819489362
"2455" 5 "tBodyGyro.std...X" "LAYING" -0.979498706538461
"2456" 5 "tBodyGyro.std...X" "SITTING" -0.966225485
"2457" 5 "tBodyGyro.std...X" "STANDING" -0.910395222321429
"2458" 5 "tBodyGyro.std...X" "WALKING" -0.490877497857143
"2459" 5 "tBodyGyro.std...X" "WALKING_DOWNSTAIRS" -0.46064684487234
"2460" 5 "tBodyGyro.std...X" "WALKING_UPSTAIRS" -0.443342262340426
"2461" 5 "tBodyGyro.std...Y" "LAYING" -0.977427370576923
"2462" 5 "tBodyGyro.std...Y" "SITTING" -0.950064068181818
"2463" 5 "tBodyGyro.std...Y" "STANDING" -0.933738104107143
"2464" 5 "tBodyGyro.std...Y" "WALKING" -0.504622029821429
"2465" 5 "tBodyGyro.std...Y" "WALKING_DOWNSTAIRS" -0.409134149148936
"2466" 5 "tBodyGyro.std...Y" "WALKING_UPSTAIRS" -0.440345826382979
"2467" 5 "tBodyGyro.std...Z" "LAYING" -0.960583776923077
"2468" 5 "tBodyGyro.std...Z" "SITTING" -0.940637937045455
"2469" 5 "tBodyGyro.std...Z" "STANDING" -0.907471555714286
"2470" 5 "tBodyGyro.std...Z" "WALKING" -0.318700615178571
"2471" 5 "tBodyGyro.std...Z" "WALKING_DOWNSTAIRS" -0.227869042382979
"2472" 5 "tBodyGyro.std...Z" "WALKING_UPSTAIRS" -0.26545133312766
"2473" 5 "tBodyGyroJerk.mean...X" "LAYING" -0.102114125
"2474" 5 "tBodyGyroJerk.mean...X" "SITTING" -0.0889747665681818
"2475" 5 "tBodyGyroJerk.mean...X" "STANDING" -0.0922249863035714
"2476" 5 "tBodyGyroJerk.mean...X" "WALKING" -0.0888408355267857
"2477" 5 "tBodyGyroJerk.mean...X" "WALKING_DOWNSTAIRS" -0.110149008255319
"2478" 5 "tBodyGyroJerk.mean...X" "WALKING_UPSTAIRS" -0.143029686361702
"2479" 5 "tBodyGyroJerk.mean...Y" "LAYING" -0.0404446925288462
"2480" 5 "tBodyGyroJerk.mean...Y" "SITTING" -0.0454702982386364
"2481" 5 "tBodyGyroJerk.mean...Y" "STANDING" -0.0399108188821429
"2482" 5 "tBodyGyroJerk.mean...Y" "WALKING" -0.0449559531089286
"2483" 5 "tBodyGyroJerk.mean...Y" "WALKING_DOWNSTAIRS" -0.0708296588478723
"2484" 5 "tBodyGyroJerk.mean...Y" "WALKING_UPSTAIRS" -0.0559895777393617
"2485" 5 "tBodyGyroJerk.mean...Z" "LAYING" -0.07083096875
"2486" 5 "tBodyGyroJerk.mean...Z" "SITTING" -0.0487714733568182
"2487" 5 "tBodyGyroJerk.mean...Z" "STANDING" -0.0422221341625
"2488" 5 "tBodyGyroJerk.mean...Z" "WALKING" -0.0482679596035714
"2489" 5 "tBodyGyroJerk.mean...Z" "WALKING_DOWNSTAIRS" -0.0399656935617021
"2490" 5 "tBodyGyroJerk.mean...Z" "WALKING_UPSTAIRS" -0.0534895401
"2491" 5 "tBodyGyroJerk.std...X" "LAYING" -0.983422257692308
"2492" 5 "tBodyGyroJerk.std...X" "SITTING" -0.966037012045455
"2493" 5 "tBodyGyroJerk.std...X" "STANDING" -0.941930044107143
"2494" 5 "tBodyGyroJerk.std...X" "WALKING" -0.357681403285714
"2495" 5 "tBodyGyroJerk.std...X" "WALKING_DOWNSTAIRS" -0.411302217446809
"2496" 5 "tBodyGyroJerk.std...X" "WALKING_UPSTAIRS" -0.305245202489362
"2497" 5 "tBodyGyroJerk.std...Y" "LAYING" -0.983759479230769
"2498" 5 "tBodyGyroJerk.std...Y" "SITTING" -0.975433911363636
"2499" 5 "tBodyGyroJerk.std...Y" "STANDING" -0.961177741607143
"2500" 5 "tBodyGyroJerk.std...Y" "WALKING" -0.57143812375
"2501" 5 "tBodyGyroJerk.std...Y" "WALKING_DOWNSTAIRS" -0.514591487234043
"2502" 5 "tBodyGyroJerk.std...Y" "WALKING_UPSTAIRS" -0.631822048297872
"2503" 5 "tBodyGyroJerk.std...Z" "LAYING" -0.989679592307692
"2504" 5 "tBodyGyroJerk.std...Z" "SITTING" -0.964878512727273
"2505" 5 "tBodyGyroJerk.std...Z" "STANDING" -0.944755343035714
"2506" 5 "tBodyGyroJerk.std...Z" "WALKING" -0.157682543983929
"2507" 5 "tBodyGyroJerk.std...Z" "WALKING_DOWNSTAIRS" -0.0344217467042553
"2508" 5 "tBodyGyroJerk.std...Z" "WALKING_UPSTAIRS" -0.282154378489362
"2509" 5 "tBodyGyroJerkMag.mean.." "LAYING" -0.9864194225
"2510" 5 "tBodyGyroJerkMag.mean.." "SITTING" -0.973848287045455
"2511" 5 "tBodyGyroJerkMag.mean.." "STANDING" -0.958405900892857
"2512" 5 "tBodyGyroJerkMag.mean.." "WALKING" -0.444532485357143
"2513" 5 "tBodyGyroJerkMag.mean.." "WALKING_DOWNSTAIRS" -0.39719562106383
"2514" 5 "tBodyGyroJerkMag.mean.." "WALKING_UPSTAIRS" -0.47348816787234
"2515" 5 "tBodyGyroJerkMag.std.." "LAYING" -0.98377138
"2516" 5 "tBodyGyroJerkMag.std.." "SITTING" -0.970392610454546
"2517" 5 "tBodyGyroJerkMag.std.." "STANDING" -0.947970723571429
"2518" 5 "tBodyGyroJerkMag.std.." "WALKING" -0.48919974625
"2519" 5 "tBodyGyroJerkMag.std.." "WALKING_DOWNSTAIRS" -0.450303212340426
"2520" 5 "tBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" -0.557988065531915
"2521" 5 "tBodyGyroMag.mean.." "LAYING" -0.946938300576923
"2522" 5 "tBodyGyroMag.mean.." "SITTING" -0.934301646590909
"2523" 5 "tBodyGyroMag.mean.." "STANDING" -0.900671630714286
"2524" 5 "tBodyGyroMag.mean.." "WALKING" -0.355933083571429
"2525" 5 "tBodyGyroMag.mean.." "WALKING_DOWNSTAIRS" -0.218029835319149
"2526" 5 "tBodyGyroMag.mean.." "WALKING_UPSTAIRS" -0.235516929306383
"2527" 5 "tBodyGyroMag.std.." "LAYING" -0.958287921923077
"2528" 5 "tBodyGyroMag.std.." "SITTING" -0.931414810454545
"2529" 5 "tBodyGyroMag.std.." "STANDING" -0.867041711785714
"2530" 5 "tBodyGyroMag.std.." "WALKING" -0.492176823571429
"2531" 5 "tBodyGyroMag.std.." "WALKING_DOWNSTAIRS" -0.360678305253192
"2532" 5 "tBodyGyroMag.std.." "WALKING_UPSTAIRS" -0.354687870212766
"2533" 5 "tGravityAcc.mean...X" "LAYING" -0.483470597692308
"2534" 5 "tGravityAcc.mean...X" "SITTING" 0.880731443863636
"2535" 5 "tGravityAcc.mean...X" "STANDING" 0.960188699107143
"2536" 5 "tGravityAcc.mean...X" "WALKING" 0.972624959821429
"2537" 5 "tGravityAcc.mean...X" "WALKING_DOWNSTAIRS" 0.956649352553192
"2538" 5 "tGravityAcc.mean...X" "WALKING_UPSTAIRS" 0.936821834893617
"2539" 5 "tGravityAcc.mean...Y" "LAYING" 0.954890346153846
"2540" 5 "tGravityAcc.mean...Y" "SITTING" 0.168445524
"2541" 5 "tGravityAcc.mean...Y" "STANDING" -0.03871012665
"2542" 5 "tGravityAcc.mean...Y" "WALKING" -0.100440285303571
"2543" 5 "tGravityAcc.mean...Y" "WALKING_DOWNSTAIRS" -0.0607578318319149
"2544" 5 "tGravityAcc.mean...Y" "WALKING_UPSTAIRS" -0.265942569148936
"2545" 5 "tGravityAcc.mean...Z" "LAYING" 0.263644691923077
"2546" 5 "tGravityAcc.mean...Z" "SITTING" 0.143006857611364
"2547" 5 "tGravityAcc.mean...Z" "STANDING" 0.138638436607143
"2548" 5 "tGravityAcc.mean...Z" "WALKING" 0.00247623628392857
"2549" 5 "tGravityAcc.mean...Z" "WALKING_DOWNSTAIRS" 0.0216777910246191
"2550" 5 "tGravityAcc.mean...Z" "WALKING_UPSTAIRS" -0.0232035364248936
"2551" 5 "tGravityAcc.std...X" "LAYING" -0.945695336153846
"2552" 5 "tGravityAcc.std...X" "SITTING" -0.983137541590909
"2553" 5 "tGravityAcc.std...X" "STANDING" -0.974088206071429
"2554" 5 "tGravityAcc.std...X" "WALKING" -0.979348381428571
"2555" 5 "tGravityAcc.std...X" "WALKING_DOWNSTAIRS" -0.950490938510638
"2556" 5 "tGravityAcc.std...X" "WALKING_UPSTAIRS" -0.95357996893617
"2557" 5 "tGravityAcc.std...Y" "LAYING" -0.985964053846154
"2558" 5 "tGravityAcc.std...Y" "SITTING" -0.939942979795454
"2559" 5 "tGravityAcc.std...Y" "STANDING" -0.931973943392857
"2560" 5 "tGravityAcc.std...Y" "WALKING" -0.961585474821429
"2561" 5 "tGravityAcc.std...Y" "WALKING_DOWNSTAIRS" -0.912363420851064
"2562" 5 "tGravityAcc.std...Y" "WALKING_UPSTAIRS" -0.900511719787234
"2563" 5 "tGravityAcc.std...Z" "LAYING" -0.977076645
"2564" 5 "tGravityAcc.std...Z" "SITTING" -0.945008999545455
"2565" 5 "tGravityAcc.std...Z" "STANDING" -0.914608495714286
"2566" 5 "tGravityAcc.std...Z" "WALKING" -0.964580803928571
"2567" 5 "tGravityAcc.std...Z" "WALKING_DOWNSTAIRS" -0.927192732978723
"2568" 5 "tGravityAcc.std...Z" "WALKING_UPSTAIRS" -0.92141958
"2569" 5 "tGravityAccMag.mean.." "LAYING" -0.966777882884615
"2570" 5 "tGravityAccMag.mean.." "SITTING" -0.9379783225
"2571" 5 "tGravityAccMag.mean.." "STANDING" -0.906104701071429
"2572" 5 "tGravityAccMag.mean.." "WALKING" -0.158338674394643
"2573" 5 "tGravityAccMag.mean.." "WALKING_DOWNSTAIRS" 0.211138853638298
"2574" 5 "tGravityAccMag.mean.." "WALKING_UPSTAIRS" 0.0435562021989362
"2575" 5 "tGravityAccMag.std.." "LAYING" -0.958612786346154
"2576" 5 "tGravityAccMag.std.." "SITTING" -0.920939027727273
"2577" 5 "tGravityAccMag.std.." "STANDING" -0.87977380125
"2578" 5 "tGravityAccMag.std.." "WALKING" -0.377178733392857
"2579" 5 "tGravityAccMag.std.." "WALKING_DOWNSTAIRS" 0.205422375957447
"2580" 5 "tGravityAccMag.std.." "WALKING_UPSTAIRS" -0.136736383765957
"2581" 6 "angle.tBodyAccJerkMean..gravityMean." "LAYING" 0.032217035422807
"2582" 6 "angle.tBodyAccJerkMean..gravityMean." "SITTING" -0.0238156430418182
"2583" 6 "angle.tBodyAccJerkMean..gravityMean." "STANDING" -0.00737862488596491
"2584" 6 "angle.tBodyAccJerkMean..gravityMean." "WALKING" 0.00559532819298245
"2585" 6 "angle.tBodyAccJerkMean..gravityMean." "WALKING_DOWNSTAIRS" -0.0358369679166667
"2586" 6 "angle.tBodyAccJerkMean..gravityMean." "WALKING_UPSTAIRS" 0.00321117401960784
"2587" 6 "angle.tBodyAccMean.gravity." "LAYING" 0.0049894390845614
"2588" 6 "angle.tBodyAccMean.gravity." "SITTING" 0.00232762371945455
"2589" 6 "angle.tBodyAccMean.gravity." "STANDING" 0.0123494545684211
"2590" 6 "angle.tBodyAccMean.gravity." "WALKING" -0.0680347059298246
"2591" 6 "angle.tBodyAccMean.gravity." "WALKING_DOWNSTAIRS" -0.0453085168958333
"2592" 6 "angle.tBodyAccMean.gravity." "WALKING_UPSTAIRS" 0.00864138094705883
"2593" 6 "angle.tBodyGyroJerkMean.gravityMean." "LAYING" -0.0350566811964912
"2594" 6 "angle.tBodyGyroJerkMean.gravityMean." "SITTING" -0.0351476023527273
"2595" 6 "angle.tBodyGyroJerkMean.gravityMean." "STANDING" 0.0586938250175439
"2596" 6 "angle.tBodyGyroJerkMean.gravityMean." "WALKING" -0.0818817931526316
"2597" 6 "angle.tBodyGyroJerkMean.gravityMean." "WALKING_DOWNSTAIRS" -0.207129263041667
"2598" 6 "angle.tBodyGyroJerkMean.gravityMean." "WALKING_UPSTAIRS" -0.0993653566196078
"2599" 6 "angle.tBodyGyroMean.gravityMean." "LAYING" 0.0859389874070175
"2600" 6 "angle.tBodyGyroMean.gravityMean." "SITTING" 0.0479272445938182
"2601" 6 "angle.tBodyGyroMean.gravityMean." "STANDING" 0.0672693934912281
"2602" 6 "angle.tBodyGyroMean.gravityMean." "WALKING" -0.0510580447719298
"2603" 6 "angle.tBodyGyroMean.gravityMean." "WALKING_DOWNSTAIRS" 0.312706787791667
"2604" 6 "angle.tBodyGyroMean.gravityMean." "WALKING_UPSTAIRS" 0.128194466470588
"2605" 6 "angle.X.gravityMean." "LAYING" 0.593394403508772
"2606" 6 "angle.X.gravityMean." "SITTING" -0.784772392909091
"2607" 6 "angle.X.gravityMean." "STANDING" -0.759500275087719
"2608" 6 "angle.X.gravityMean." "WALKING" -0.806205222982456
"2609" 6 "angle.X.gravityMean." "WALKING_DOWNSTAIRS" -0.804077122291667
"2610" 6 "angle.X.gravityMean." "WALKING_UPSTAIRS" -0.679096001568627
"2611" 6 "angle.Y.gravityMean." "LAYING" -0.874567701929825
"2612" 6 "angle.Y.gravityMean." "SITTING" 0.0360512934927273
"2613" 6 "angle.Y.gravityMean." "STANDING" 0.240854577192982
"2614" 6 "angle.Y.gravityMean." "WALKING" 0.230443600877193
"2615" 6 "angle.Y.gravityMean." "WALKING_DOWNSTAIRS" 0.232771541666667
"2616" 6 "angle.Y.gravityMean." "WALKING_UPSTAIRS" 0.318508028823529
"2617" 6 "angle.Z.gravityMean." "LAYING" -0.106624418668421
"2618" 6 "angle.Z.gravityMean." "SITTING" -0.02782276988
"2619" 6 "angle.Z.gravityMean." "STANDING" 0.0121273275736842
"2620" 6 "angle.Z.gravityMean." "WALKING" -0.00130364271742105
"2621" 6 "angle.Z.gravityMean." "WALKING_DOWNSTAIRS" 0.0239615746072917
"2622" 6 "angle.Z.gravityMean." "WALKING_UPSTAIRS" 0.0345334914843137
"2623" 6 "fBodyAcc.mean...X" "LAYING" -0.939114254210526
"2624" 6 "fBodyAcc.mean...X" "SITTING" -0.975351454727273
"2625" 6 "fBodyAcc.mean...X" "STANDING" -0.977100287368421
"2626" 6 "fBodyAcc.mean...X" "WALKING" -0.187934323140351
"2627" 6 "fBodyAcc.mean...X" "WALKING_DOWNSTAIRS" 0.328308506041667
"2628" 6 "fBodyAcc.mean...X" "WALKING_UPSTAIRS" -0.131075372803922
"2629" 6 "fBodyAcc.mean...Y" "LAYING" -0.923706791403509
"2630" 6 "fBodyAcc.mean...Y" "SITTING" -0.928264365454545
"2631" 6 "fBodyAcc.mean...Y" "STANDING" -0.930336471754386
"2632" 6 "fBodyAcc.mean...Y" "WALKING" 0.140781621991228
"2633" 6 "fBodyAcc.mean...Y" "WALKING_DOWNSTAIRS" 0.339771173822917
"2634" 6 "fBodyAcc.mean...Y" "WALKING_UPSTAIRS" 0.0978035099588235
"2635" 6 "fBodyAcc.mean...Z" "LAYING" -0.938044912280702
"2636" 6 "fBodyAcc.mean...Z" "SITTING" -0.935798115272727
"2637" 6 "fBodyAcc.mean...Z" "STANDING" -0.942864017017544
"2638" 6 "fBodyAcc.mean...Z" "WALKING" -0.498520164385965
"2639" 6 "fBodyAcc.mean...Z" "WALKING_DOWNSTAIRS" -0.277602590916667
"2640" 6 "fBodyAcc.mean...Z" "WALKING_UPSTAIRS" -0.42724809972549
"2641" 6 "fBodyAcc.meanFreq...X" "LAYING" -0.219729934157895
"2642" 6 "fBodyAcc.meanFreq...X" "SITTING" 0.00304695404363636
"2643" 6 "fBodyAcc.meanFreq...X" "STANDING" 0.0664521774298246
"2644" 6 "fBodyAcc.meanFreq...X" "WALKING" -0.196841736649123
"2645" 6 "fBodyAcc.meanFreq...X" "WALKING_DOWNSTAIRS" -0.41164933625
"2646" 6 "fBodyAcc.meanFreq...X" "WALKING_UPSTAIRS" -0.44512058675098
"2647" 6 "fBodyAcc.meanFreq...Y" "LAYING" 0.348418746140351
"2648" 6 "fBodyAcc.meanFreq...Y" "SITTING" 0.123381829747273
"2649" 6 "fBodyAcc.meanFreq...Y" "STANDING" -0.0866319977508772
"2650" 6 "fBodyAcc.meanFreq...Y" "WALKING" 0.0220734188245614
"2651" 6 "fBodyAcc.meanFreq...Y" "WALKING_DOWNSTAIRS" 0.021911178210625
"2652" 6 "fBodyAcc.meanFreq...Y" "WALKING_UPSTAIRS" -0.0948830032690196
"2653" 6 "fBodyAcc.meanFreq...Z" "LAYING" 0.161457927833333
"2654" 6 "fBodyAcc.meanFreq...Z" "SITTING" 0.0818455300187273
"2655" 6 "fBodyAcc.meanFreq...Z" "STANDING" 0.0208815076140351
"2656" 6 "fBodyAcc.meanFreq...Z" "WALKING" 0.185107042277193
"2657" 6 "fBodyAcc.meanFreq...Z" "WALKING_DOWNSTAIRS" 0.3062531664375
"2658" 6 "fBodyAcc.meanFreq...Z" "WALKING_UPSTAIRS" -0.0667867912058824
"2659" 6 "fBodyAcc.std...X" "LAYING" -0.932462941461404
"2660" 6 "fBodyAcc.std...X" "SITTING" -0.982451284727273
"2661" 6 "fBodyAcc.std...X" "STANDING" -0.984067374035088
"2662" 6 "fBodyAcc.std...X" "WALKING" -0.34522769
"2663" 6 "fBodyAcc.std...X" "WALKING_DOWNSTAIRS" 0.403369766666667
"2664" 6 "fBodyAcc.std...X" "WALKING_UPSTAIRS" -0.0211335627276471
"2665" 6 "fBodyAcc.std...Y" "LAYING" -0.929711219929825
"2666" 6 "fBodyAcc.std...Y" "SITTING" -0.925676956
"2667" 6 "fBodyAcc.std...Y" "STANDING" -0.921449111052632
"2668" 6 "fBodyAcc.std...Y" "WALKING" 0.101699642168947
